Right Forearm x_mean,Right Forearm x_std,Right Forearm x_min,Right Forearm x_max,Right Forearm x_calculate_auc,Right Forearm x_count_peaks,Right Forearm y_mean,Right Forearm y_std,Right Forearm y_min,Right Forearm y_max,Right Forearm y_calculate_auc,Right Forearm y_count_peaks,Right Forearm z_mean,Right Forearm z_std,Right Forearm z_min,Right Forearm z_max,Right Forearm z_calculate_auc,Right Forearm z_count_peaks,Left Forearm x_mean,Left Forearm x_std,Left Forearm x_min,Left Forearm x_max,Left Forearm x_calculate_auc,Left Forearm x_count_peaks,Left Forearm y_mean,Left Forearm y_std,Left Forearm y_min,Left Forearm y_max,Left Forearm y_calculate_auc,Left Forearm y_count_peaks,Left Forearm z_mean,Left Forearm z_std,Left Forearm z_min,Left Forearm z_max,Left Forearm z_calculate_auc,Left Forearm z_count_peaks,right_forearm_xy_rmsq_mean,right_forearm_xy_rmsq_std,right_forearm_xy_rmsq_min,right_forearm_xy_rmsq_max,right_forearm_xy_rmsq_calculate_auc,right_forearm_xy_rmsq_count_peaks,right_forearm_yz_rmsq_mean,right_forearm_yz_rmsq_std,right_forearm_yz_rmsq_min,right_forearm_yz_rmsq_max,right_forearm_yz_rmsq_calculate_auc,right_forearm_yz_rmsq_count_peaks,right_forearm_zx_rmsq_mean,right_forearm_zx_rmsq_std,right_forearm_zx_rmsq_min,right_forearm_zx_rmsq_max,right_forearm_zx_rmsq_calculate_auc,right_forearm_zx_rmsq_count_peaks,right_forearm_xyz_rmsq_mean,right_forearm_xyz_rmsq_std,right_forearm_xyz_rmsq_min,right_forearm_xyz_rmsq_max,right_forearm_xyz_rmsq_calculate_auc,right_forearm_xyz_rmsq_count_peaks,right_forearm_roll_mean,right_forearm_roll_std,right_forearm_roll_min,right_forearm_roll_max,right_forearm_roll_calculate_auc,right_forearm_roll_count_peaks,right_forearm_pitch_mean,right_forearm_pitch_std,right_forearm_pitch_min,right_forearm_pitch_max,right_forearm_pitch_calculate_auc,right_forearm_pitch_count_peaks,left_forearm_xy_rmsq_mean,left_forearm_xy_rmsq_std,left_forearm_xy_rmsq_min,left_forearm_xy_rmsq_max,left_forearm_xy_rmsq_calculate_auc,left_forearm_xy_rmsq_count_peaks,left_forearm_yz_rmsq_mean,left_forearm_yz_rmsq_std,left_forearm_yz_rmsq_min,left_forearm_yz_rmsq_max,left_forearm_yz_rmsq_calculate_auc,left_forearm_yz_rmsq_count_peaks,left_forearm_zx_rmsq_mean,left_forearm_zx_rmsq_std,left_forearm_zx_rmsq_min,left_forearm_zx_rmsq_max,left_forearm_zx_rmsq_calculate_auc,left_forearm_zx_rmsq_count_peaks,left_forearm_xyz_rmsq_mean,left_forearm_xyz_rmsq_std,left_forearm_xyz_rmsq_min,left_forearm_xyz_rmsq_max,left_forearm_xyz_rmsq_calculate_auc,left_forearm_xyz_rmsq_count_peaks,left_forearm_roll_mean,left_forearm_roll_std,left_forearm_roll_min,left_forearm_roll_max,left_forearm_roll_calculate_auc,left_forearm_roll_count_peaks,left_forearm_pitch_mean,left_forearm_pitch_std,left_forearm_pitch_min,left_forearm_pitch_max,left_forearm_pitch_calculate_auc,left_forearm_pitch_count_peaks,class
0.14437529935,0.4362557774388476,-1.127710325,1.559554489,8.9935171345,14,0.03685046995,0.47201825638036593,-0.983581879,1.083746211,2.286996443,14,0.06267463868333333,0.4508193625005429,-0.705842253,1.304532408,3.4313826265000005,14,-0.16079630991666666,0.4556817810610667,-1.087760565,0.861081385,-10.0083925965,12,-0.22685811908333334,0.5126274523484278,-1.386992623,0.992817977,-13.598069996500001,12,0.3184074901166667,0.5142018147559263,-0.991840043,1.365916984,19.199206416499997,10,0.4008639622354964,0.2333107520785156,0.0571417805740979,1.1042615989970337,23.548772213401342,14,0.41097626156131706,0.20962650656182313,0.0606037323451998,0.9951188746908918,23.829356453523822,16,0.3839723453316343,0.2438053485625295,0.0501270072773217,1.106044702339346,22.27138416134643,16,0.4162687129212092,0.1951767258134434,0.0759820948522472,0.9654238684015444,24.252188374055176,15,3.736077827954689,43.4882428962834,-79.37849368633742,81.13975713717642,232.3133232636809,15,14.90717378626802,32.26906385752318,-60.08837679959082,84.68670871099879,911.9416037769226,16,0.45617414958289654,0.25081824802391084,0.0693673888133186,1.1297307471610472,27.113020413386757,15,0.5152831410297417,0.2670159102512258,0.0798964409647458,1.3174102718766785,30.571378193203685,14,0.4729894923782399,0.27057618865247973,0.0481749388638793,1.141586753359198,27.940297448768533,10,0.45133112873015274,0.21200563351252658,0.0808521996506182,1.0883085092710043,26.478668123226463,18,-10.3305199921811,38.61189358655419,-63.97129175600862,79.04238597224149,-618.5010988591648,13,-4.5885464378206215,31.242611847434503,-60.20743414212402,57.84236033965272,-311.9939429632343,13,0
-0.006082719800000001,0.6752623206567796,-1.850273437,1.877120033,-0.7880533445000006,14,0.025612955749999992,0.817458422391799,-1.314524432,2.60867387,0.9561016939999989,15,0.22624678615,0.7864852393681597,-0.832455538,2.842634944,13.117411448,11,-0.07857180829999999,3.381539549930122,-19.10734297,6.249768193,0.7796819890000002,14,-0.25557501925,1.9063599001652982,-7.69210876,2.58494596,-11.7462376605,14,-0.42024983169999997,1.7495779889296554,-8.127899611,2.521918876,-24.5761876695,15,0.5964244792611646,0.4480064430128103,0.0173645811024143,2.135121241843835,35.26290988984769,18,0.590197058937766,0.5617146166070923,0.0461851280708959,2.7281635567603586,34.821754211234044,15,0.5506030127773319,0.5049885962379868,0.0928529777741952,2.312878500687001,32.522407768378315,16,0.599046614708709,0.48329389666366096,0.116668324688517,2.394302881118385,35.39614782834508,14,-6.988671472768769,41.014072145609994,-79.81208072072978,76.57216816363848,-468.27670052907024,15,-7.681365672356691,41.39360944886173,-84.13912661461657,71.98048059655896,-479.3626652689114,11,1.4340490513251132,2.3408349506032717,0.1204808239611849,14.16240378172122,81.3590741617655,16,1.2426752709401412,1.3784827464287,0.1644040260717655,7.913004778911823,71.75961430343807,17,1.5835452304648805,2.1887758488209723,0.1436697947630543,13.623222682375127,90.95506758378404,14,1.2423547794267984,1.923843323945101,0.1025540320729174,11.674560322928167,70.69327236721672,15,10.637119142985881,32.52391207714466,-48.52540498971809,75.48944712694247,649.942398972129,14,15.521240689200674,39.43885108014243,-71.23310596126602,81.85274258726322,965.8459445060173,14,0
-0.12687202986666665,2.3057769630053406,-6.191830228,10.53244576,-13.088141014500001,13,-0.4430616225666667,3.7528905015975655,-18.79471416,5.655014864,-16.840278536499998,12,0.10634214668333333,2.8409445909121533,-4.353427792,12.21357212,0.7536796015000014,12,-0.04381989326666662,3.723219348840416,-14.27739609,10.67340905,3.4444900535000045,12,0.2498093751,1.6524708359355866,-6.575738091,3.3285874,18.602802126500002,11,-0.33038671629999994,2.4238255664693775,-7.417070459,5.588191949,-16.380063135999997,13,2.4130913158170926,1.9714696395289149,0.5629228001070798,15.234396838133213,136.88219544388238,13,2.657578339846025,2.000178092016037,0.184179998836442,15.849489333832588,151.11156707902555,14,2.011293885361076,1.6105446478119916,0.1062049351640049,11.404029060331776,114.60530114871749,13,2.4318040319306804,1.7942085953750162,0.4827733236138435,14.298543491953856,138.39655753992508,16,4.1749094806506015,48.410963598729815,-77.34143538230249,85.54617355863819,291.9063259018508,12,1.7409601634702208,28.554532345826964,-61.02995537030693,71.85054298322423,82.12045027191222,11,1.8094425685206847,2.2359882245750144,0.2367827751125361,10.21386800832607,103.1748093580434,15,1.5404158086605089,1.4060333883496838,0.1859519620474231,6.428995882053963,88.8951982831924,15,2.040252342221904,2.3857792824996435,0.2316109341771395,10.841400471563066,117.08209349091281,15,2.280419890201051,1.7200325983825626,0.3735182609102694,8.359012170547883,129.13683626709195,13,11.272019399574251,33.621595554558745,-62.05546553235401,67.5695722940518,707.2824806923178,8,0.8847564209490678,40.49057877603047,-72.04550222747618,80.68040765108512,63.100870451127335,14,0
0.46319790986666665,3.051539966496851,-6.099842235,6.861233914,31.508224031,11,-0.0423449672,2.4407277297460848,-5.874552795,10.04103577,-7.967813180000001,18,0.04810485431666663,4.177807445906628,-11.08273568,8.337255108,8.6923287235,11,0.23382664878333334,2.24406063559037,-2.787839667,9.367987773,14.7703037695,13,-0.11221171236666666,2.1477101263226293,-9.026485048,4.265302025,-7.822740452999998,10,0.1655694192166667,2.0154322255644876,-6.588169115,5.9519887,11.119998969,12,2.278247169754412,1.5703970594550232,0.2346717775060011,8.119652590811569,131.91671453146128,15,2.7491204049849993,2.0054782127758766,0.2210940271509379,10.574720551559851,159.31681056945894,12,3.1790216205340958,1.7932615614890288,0.4264376204262264,8.771036062212708,185.67145183752754,14,2.8798799475779564,1.596104540561042,0.3851079444756383,9.2138400706707,167.5798159822122,14,0.8331653308948712,26.906770745320372,-53.61519816323384,65.55344517366676,19.100559310660092,17,2.0755564202364924,42.320150591759656,-79.18637940455024,82.83361570134323,165.98537367047564,14,1.6733076578947086,1.4181048122319746,0.0453861805839669,7.27846124807801,99.42855977460823,14,1.6090764349045723,1.3132569486827548,0.1657246728850949,7.901942944922073,95.38456579104815,10,1.6621411467935054,1.3345742714912978,0.071738065925714,7.074777131861026,98.71551100451234,15,2.531791279506557,1.5934731433864933,0.2567087363852843,7.18937470930505,147.99205149104034,15,1.7869375232465388,38.29899777403476,-81.00052711246441,72.32980910273712,54.06901471797616,10,-5.1298612375046435,39.90628710616185,-83.60760273608692,68.72991558508579,-299.40030226247444,13,0
0.11408304370000003,6.573567452810431,-22.00162172,23.51151631,9.770085106000003,16,0.7146064583499999,8.22534014643338,-22.98647875,20.12203013,42.8293302925,13,1.3058617581500003,12.88493176339627,-32.51973277,22.63645299,76.58633542700001,11,-0.04319609421666666,1.5585145328472876,-3.567024993,2.958916422,-1.3853774154999987,12,0.15510590236666666,2.692718107571081,-4.799677859,11.33808844,9.187739464499998,13,-0.026590578166666674,2.1545049132386898,-7.873040796,5.076730639,-0.9719140520000004,11,5.693666418458462,4.767912462047451,0.5657974432894937,23.250479613543437,339.1628553127369,14,8.943017550514751,6.05247689001221,0.7987578307235288,23.21857621607483,532.7176317589132,9,8.575763272081211,5.540768463131493,0.792307296777931,23.098168031521755,510.25827366487016,12,8.117711992644713,5.10273638130424,1.2535429902224935,21.093990462108543,483.39622016801826,10,0.7304430228721841,29.01895788955132,-84.7541339445863,53.623054200916016,40.26594433452579,18,-8.38284934834231,29.04482721580147,-69.30084596590706,58.81511982740992,-472.5690318564717,14,1.6784525937223778,1.4099923502790852,0.3494068307929786,8.179702412768595,99.76673288976123,18,1.8316460207033318,1.5959677687301552,0.2478517859892113,8.784231424951843,108.8084552525052,14,1.5995334198171345,0.9668847301129792,0.2716772602199825,5.568635661102815,94.6450883185923,18,6.286910926991379,4.3541627780374945,0.5990379980742947,18.82159887044754,374.11739567531174,14,-9.195027834317795,38.98403805246238,-73.98481367314508,69.7986495921149,-547.5356153362967,10,-4.175855933243991,36.08834554638352,-83.95284441364335,78.59269495244199,-213.18020028694667,14,0
-0.4396489496833334,13.327183732494817,-61.3422947,47.55001995,-23.70801154,20,0.2081617557166668,16.74483127226876,-63.04010471,62.9590589,7.847429859500007,16,-0.8120044354666667,15.708852975233054,-46.11284784,43.03390855,-53.13539245900002,15,-0.06560860595000001,1.7065132171631832,-6.112126303,5.263878855,-2.4217315395,13,0.09244781741666667,2.1215868466694303,-4.345092646,6.470994067,6.409641553,10,-0.008039930383333312,1.6932527758634786,-4.71912593,5.481103571,-0.7166738444999977,11,9.748313644758529,11.510066307275187,0.9833267542316734,62.19699317856697,579.5952463764328,17,11.506623755555259,11.3705547666921,0.216655368223962,53.97208578023239,684.4257828178036,13,10.457599490688827,10.070229444394496,0.8460286694855659,52.98487710730021,623.7584164208164,16,10.912868522859664,10.682616168411421,2.329621249397257,56.53567960736292,649.6552662425327,14,-1.8431435850528748,40.806998212041286,-80.03655730227045,75.26441865066016,-121.80033929471517,18,-8.201690610788159,32.3094412709109,-87.41240790330313,63.93646764264022,-475.8216662497085,18,1.5740976456023417,1.0924347939691341,0.2522863668599672,4.996544367569069,93.21175270384525,18,1.5681083217600185,1.0898877887259868,0.0517031445327772,5.371961014652468,93.15738686033735,16,1.3478219893211763,1.0219850286955763,0.1730203587440334,5.8051952723338,79.5895921420956,16,6.759251094725721,6.2042850086082995,0.6407171174571276,26.742664937661228,402.7655810421568,16,-5.794598058934025,44.858933066268854,-84.19737535596454,67.10446772166111,-321.62368168488035,11,-6.037863738438542,36.050266561721145,-81.60611688224769,82.38807531212588,-313.71236938851183,14,0
0.06651177003333349,10.708393848444228,-30.26588025,27.00175494,7.730417507500011,17,0.09869873243333323,10.271962001924193,-21.68091522,32.9968198,-1.4465815405000075,15,0.5828510232666667,14.505533980713865,-39.22944514,54.35537593,29.828962575000006,15,-0.0759159133,1.4784346307495768,-5.05364422,4.39161399,-4.619854720999999,12,-0.10010853158333334,1.3108318419010652,-2.736892814,4.146598535,-5.6064969215,10,-0.06365185713333332,1.168474788612799,-4.953760323,3.423633686,-3.496162180999999,12,8.777338171060878,5.6348200908075885,0.1011761379934638,24.66786434061925,520.793327729874,11,9.579133656347606,8.051366164318658,0.339421404536057,39.00706808425205,568.2523641221027,12,9.537022202193596,8.379659557574396,0.3430290983877409,43.991649206406,567.6593768177377,14,9.561283723527632,7.119233974277451,0.2846708409708826,36.327795732589706,567.9492517834143,10,-1.3439835190030336,41.50596246586442,-80.10455592382642,65.9678955705055,-128.26444119244468,17,-3.0655497263964113,34.670916850260376,-84.67439787074379,59.62155760507129,-161.9444096458488,17,1.150952881315205,0.7828830240981476,0.0331203685885766,3.634182285544659,68.04867014877735,14,0.9877727674766071,0.7461436751787541,0.0180125677426334,3.8023379009747473,58.61091920290274,13,1.010842575522425,0.8610576696873922,0.1482460322197958,3.661161399853544,59.807489482829475,15,5.795958090315706,6.115242568383367,0.3486971588019217,31.391617534839263,344.6664477993605,18,-4.577140465765224,44.17040643644756,-81.77185998417639,74.10554207611024,-262.3946382947055,11,4.920497642501347,42.334685231599586,-79.24799942852374,85.82779069986361,278.74060332935164,12,0
0.06327862716666664,4.172302386954939,-8.152986042,11.45412296,1.4478905255000005,15,-0.20400003791666663,6.118207474109899,-14.57171283,19.43172084,-18.201898316,14,0.1131501470999999,8.762455968648974,-28.95670962,22.10510808,2.8441886399999867,11,0.4796751085,0.922230993720506,-1.359929584,2.575069211,27.909288022000002,13,-0.009602054816666665,1.3560379024962033,-2.620859448,4.692031371,-3.0891895975000017,10,-0.01313894098333333,1.3498255073257974,-4.393315291,3.58703571,-0.6592048835000002,12,4.014607375210026,3.3246411187982483,0.4202990615776418,13.769327229627962,236.12002021963573,17,5.596364683967555,5.028328358703907,0.6246605861301765,21.58632319706075,330.3666918335014,16,4.946341315925278,4.7140154404788115,0.4553651245432307,21.271603294275295,292.68819820202737,14,5.054336705851763,4.232520678325132,0.9565862842100884,18.0932635643415,298.40482134845547,14,-6.2839991326821085,39.614389796856614,-75.53866874587139,63.86949244060724,-422.5114564528828,17,-6.290434615220431,28.42530356342426,-70.31346228612713,60.13750298478412,-393.7007266567244,16,0.9448864278331348,0.7441589513672224,0.0368550338072624,3.3180192502091392,54.426979497916356,14,0.9769665711121663,0.9273227458470992,0.0392315131340545,3.891495320648776,56.820485818357994,17,0.8889616358567525,0.8060423882765093,0.0229437401027669,3.5292223184872915,52.587916692199535,17,3.5675561898129655,3.691772599846514,0.4018294393259886,16.741296227409407,210.70693579121817,11,-9.822305452615272,41.32783377082069,-81.27659689740581,84.78841312614992,-637.3151103723715,11,12.475040560977103,38.916435350057775,-83.74222742337726,77.51616821057371,709.3926690304407,15,0
0.11657446323333336,3.353683062468887,-8.217473845,7.87045294,3.5126692369999977,11,-0.19843286328333337,3.5755251320234276,-8.482204262,7.114063975,-15.870108829500003,11,-0.34517191935,3.450442960982949,-6.260845918,6.972938692,-19.179949602,13,-0.41368104615,1.368505186070501,-3.074443794,2.297302518,-25.481273506000004,9,-0.16969854398333334,2.2741228786623418,-4.570996793,5.523573896,-13.579993575000001,7,0.0742405153833333,1.485774037257568,-2.722164202,3.259740617,3.4721715759999974,9,3.0294394403510383,1.6461051792396104,0.5259099612973007,8.350888142453773,177.94261192753407,15,3.045600676325795,1.7299343500792514,0.2362261753047219,6.478412213384466,178.05337948565102,14,3.1151955413597667,1.3322685513782047,0.7768275590904056,6.305503027674564,182.81567507360404,17,3.1595003061242024,1.3732254343921666,0.7858766536023852,7.10555008441329,185.21631760674984,14,0.34319447976132766,35.29113282673218,-60.593173981340776,69.2992104399642,-9.114844876231802,12,3.9411920601772987,41.26352512934418,-78.50370976738348,82.14642334576847,210.23570764179846,11,1.6121774511371039,0.9903084502098138,0.1512903267771716,4.054926663994368,94.1552276324462,12,1.6849701208503634,0.9054170313787001,0.2358175707798878,4.2662637005044415,98.25718786487217,13,1.3214917013232221,0.5950167839499397,0.0843419772877554,2.4440178598426403,77.49014035118897,18,2.2526084652561833,1.124534284625306,0.4023073037627837,4.541997173414346,131.9142445152843,13,-7.501663161377658,44.40540800178785,-78.48639293079901,75.39379473946074,-503.55906625707655,10,-8.199163376466695,29.33302678910081,-62.58781553500619,49.676129668334895,-504.11900909722914,10,0
0.19026270388333336,5.9323876418098,-12.89186662,16.12581183,17.16046082999999,14,0.26148109795,6.368711494724613,-13.11750398,12.23558903,20.967973383000004,10,0.40261801818333326,4.370315490735007,-10.4289903,9.912195121,27.2180776485,13,-0.07635930901666667,1.1500458076702051,-2.028737435,3.442803993,-4.6046879375,8,0.01808652806666667,2.285268628377189,-4.636614058,4.666679016,1.054553458,10,0.030062693883333328,1.055555025989467,-2.413293736,1.839050043,1.9547486064999982,10,5.314602656111969,3.034187984370118,0.9955732480263042,13.37858322942183,312.5146061830556,13,4.837862504722299,2.4790431043173147,0.7268266755202378,10.530026533067865,285.5776225467069,12,4.389740179023561,2.7660161737050246,0.5668415144885177,11.838847456683604,257.7196468316492,13,5.00595636510459,2.4947642407912043,1.156280420364472,11.97255552108382,294.70344675145384,13,2.1972085404071247,47.40439215348271,-78.74134724151645,79.77347472708296,152.08728552430716,15,3.1855535300037583,36.656471827901754,-59.31081778906744,75.57311993948339,198.7225714114411,16,1.5139194753199052,0.972039775705892,0.0573631561501915,3.467872325014322,87.8744297206363,12,1.5595676329333479,0.8339512187900231,0.2382720567857132,3.328659851774016,90.9053026315506,13,0.9775390711951193,0.5000462595372964,0.1655379689768512,2.43481029112585,57.23018799123359,14,2.5455131717824817,1.419793591856516,0.1998194236558101,6.1338449720357495,149.69960536279166,13,3.1156931702380173,52.628520815930216,-70.27387164635809,85.01662672707245,187.5427071556819,12,-1.1203400497126885,27.484409633278847,-41.755590391062,65.58644708465637,-67.16763726322846,15,0
