,Right Forearm x_mean,Right Forearm x_std,Right Forearm x_min,Right Forearm x_max,Right Forearm x_calculate_auc,Right Forearm x_count_peaks,Right Forearm y_mean,Right Forearm y_std,Right Forearm y_min,Right Forearm y_max,Right Forearm y_calculate_auc,Right Forearm y_count_peaks,Right Forearm z_mean,Right Forearm z_std,Right Forearm z_min,Right Forearm z_max,Right Forearm z_calculate_auc,Right Forearm z_count_peaks,Left Forearm x_mean,Left Forearm x_std,Left Forearm x_min,Left Forearm x_max,Left Forearm x_calculate_auc,Left Forearm x_count_peaks,Left Forearm y_mean,Left Forearm y_std,Left Forearm y_min,Left Forearm y_max,Left Forearm y_calculate_auc,Left Forearm y_count_peaks,Left Forearm z_mean,Left Forearm z_std,Left Forearm z_min,Left Forearm z_max,Left Forearm z_calculate_auc,Left Forearm z_count_peaks,right_forearm_xy_rmsq_mean,right_forearm_xy_rmsq_std,right_forearm_xy_rmsq_min,right_forearm_xy_rmsq_max,right_forearm_xy_rmsq_calculate_auc,right_forearm_xy_rmsq_count_peaks,right_forearm_yz_rmsq_mean,right_forearm_yz_rmsq_std,right_forearm_yz_rmsq_min,right_forearm_yz_rmsq_max,right_forearm_yz_rmsq_calculate_auc,right_forearm_yz_rmsq_count_peaks,right_forearm_zx_rmsq_mean,right_forearm_zx_rmsq_std,right_forearm_zx_rmsq_min,right_forearm_zx_rmsq_max,right_forearm_zx_rmsq_calculate_auc,right_forearm_zx_rmsq_count_peaks,right_forearm_xyz_rmsq_mean,right_forearm_xyz_rmsq_std,right_forearm_xyz_rmsq_min,right_forearm_xyz_rmsq_max,right_forearm_xyz_rmsq_calculate_auc,right_forearm_xyz_rmsq_count_peaks,right_forearm_roll_mean,right_forearm_roll_std,right_forearm_roll_min,right_forearm_roll_max,right_forearm_roll_calculate_auc,right_forearm_roll_count_peaks,right_forearm_pitch_mean,right_forearm_pitch_std,right_forearm_pitch_min,right_forearm_pitch_max,right_forearm_pitch_calculate_auc,right_forearm_pitch_count_peaks,left_forearm_xy_rmsq_mean,left_forearm_xy_rmsq_std,left_forearm_xy_rmsq_min,left_forearm_xy_rmsq_max,left_forearm_xy_rmsq_calculate_auc,left_forearm_xy_rmsq_count_peaks,left_forearm_yz_rmsq_mean,left_forearm_yz_rmsq_std,left_forearm_yz_rmsq_min,left_forearm_yz_rmsq_max,left_forearm_yz_rmsq_calculate_auc,left_forearm_yz_rmsq_count_peaks,left_forearm_zx_rmsq_mean,left_forearm_zx_rmsq_std,left_forearm_zx_rmsq_min,left_forearm_zx_rmsq_max,left_forearm_zx_rmsq_calculate_auc,left_forearm_zx_rmsq_count_peaks,left_forearm_xyz_rmsq_mean,left_forearm_xyz_rmsq_std,left_forearm_xyz_rmsq_min,left_forearm_xyz_rmsq_max,left_forearm_xyz_rmsq_calculate_auc,left_forearm_xyz_rmsq_count_peaks,left_forearm_roll_mean,left_forearm_roll_std,left_forearm_roll_min,left_forearm_roll_max,left_forearm_roll_calculate_auc,left_forearm_roll_count_peaks,left_forearm_pitch_mean,left_forearm_pitch_std,left_forearm_pitch_min,left_forearm_pitch_max,left_forearm_pitch_calculate_auc,left_forearm_pitch_count_peaks,class
0,0.35295939312509167,-0.8998522392898917,0.6576692030455313,-0.6290729949152248,0.37891602888409587,0.1836886382478016,0.04066256229460667,-0.8467225461476517,0.7196946593619319,-0.6333372730097394,0.046321513629929326,0.09059632961538158,0.15925677058419757,-0.8881118363098696,0.8249007018673304,-0.6677292871668934,0.15487442030888438,0.10513454217626318,-0.6026168955980002,-0.9805514507527476,0.7377761747643719,-0.9029348093500003,-0.6284398668900816,0.15687770115710015,-0.7122799696488749,-0.931470697020716,0.7359462525636712,-0.8319864875659319,-0.7102702859687355,0.34496961874912163,1.4714104768855487,-0.7679216413444419,0.6381883701066161,-0.6344368726410861,1.4764007122018545,-0.927436182999592,-1.0250216711147124,-0.7621527064087307,-0.7755180437854217,-0.6818173906141657,-1.0235355871434022,-0.2449929312742512,-0.9605145378807931,-0.8188628273210218,-0.668243741215818,-0.7489392185721985,-0.9617465757929232,0.5374436589613885,-1.0256087470817004,-0.8070519960273792,-0.7799686785718567,-0.7388300583467988,-1.026794938130447,0.6108963773547359,-1.0163181507495471,-0.7947525296558444,-0.916356799635714,-0.7310730754069152,-1.0166758613467968,0.36764508897674764,0.4678764195221916,0.9757136190893336,-0.5255999090873376,0.7795524040997828,0.4915352027522774,0.2254506343771837,2.0330551777780483,-1.2423863205725938,1.8180552744605822,0.9960118727606116,2.0788784657362456,0.6847653444774171,-1.0254857197775473,-0.8751724318837909,-0.6659651416479181,-0.8276383634046642,-1.0189624136058237,0.4403747013895658,-0.89677723131095,-0.8100546728244015,-0.4822800574821031,-0.7437646639345958,-0.8915079395939046,0.05924900386346413,-0.9448349150302237,-0.7941584819527545,-0.7220197081627759,-0.7513526004359422,-0.9407978259229485,-2.09757890306667,-1.2386132292395995,-1.0238646724455454,-1.0236789516402292,-0.9377147975945561,-1.2383173491661357,1.5333693847678627,-1.4130227408576097,-0.366075966307385,1.3856591658019681,0.3205694918129925,-1.4164045197618123,0.30011434078196136,-0.7182006281497127,-1.6837118513219094,1.8450670264863638,-2.228473398652643,-0.8140784574633098,0.3630489658749695,0
1,-0.00016922168660882272,-0.8298070900998807,0.6033887821116402,-0.6071780046877229,-0.0063980037947639875,0.1836886382478016,0.011828867022954031,-0.7455137831057038,0.6931863586256118,-0.5280477338858112,-0.011168586082120636,0.4710375599233301,0.5124044068442637,-0.7905601744962555,0.8145615407047674,-0.5567904600663232,0.5095748444424301,-1.1368318691715278,-0.3134402038845877,0.8783329298444201,-1.2283528992583237,0.24831731639086124,0.007392525123730814,1.140742552800321,-0.8045477105496933,-0.09469293031801125,-0.34547695933864897,-0.4866450965230784,-0.6114723432463357,1.2476025427528152,-1.4481014036638333,0.07461052831058274,-0.6676252643065249,-0.37378449469081015,-1.407517536776276,1.4037711334142011,-0.9351467182218984,-0.6799259989128744,-0.932551100471776,-0.6128660455623441,-0.9324294442855307,1.3806231486173277,-0.881397486543928,-0.6803351376273097,-0.7212200342684336,-0.6269377135421691,-0.8796217943017145,0.10042955306252103,-0.9512205768234782,-0.704740899168637,-0.6265390057917387,-0.6554612777568692,-0.9493060862552433,0.6108963773547359,-0.9362481676425256,-0.6791667099403038,-0.8080416793686329,-0.6289044022718796,-0.9340397874916003,-0.053271738345534336,-0.9062107461953586,0.5725536657918463,-0.5708115840247889,0.3604072835793119,-1.0153560251971876,0.2254506343771837,-0.6174997476138457,0.1511995621156885,-0.8947262626029847,-0.37045133235709543,-0.6554127437110582,-1.3569505907693002,-0.18840144199452236,1.0281963666920144,-0.3410179444969422,1.4768157293038695,-0.23556168780788372,0.9067680138841585,-0.24347118065995982,0.22885733709798847,0.07878162715976074,0.4590850203020565,-0.26711894461820285,1.4189570352014307,0.09271869329075194,1.0308043209322348,-0.07605890839332091,1.2774828347043155,0.05199540576119083,-0.23047327951056762,-0.6919692221460302,0.10285518281873288,-0.9398716760856143,0.27922096033004035,-0.7214665980695227,0.15734699539834612,1.1921225261472188,-1.4314120592692485,2.4647934913452803,-0.09968794458569379,1.2218073731126837,0.7546380775778448,2.1466655838544626,-0.24664751014445396,0.5693669685591891,0.5618227913065877,2.2482889075321175,0.8682886043637738,0
2,-0.28366465774826966,-0.3519555641872073,0.27724214355493243,-0.010424749213284495,-0.4909210558553921,-0.15056902013948575,-1.190716440795473,0.11452358070286993,-0.7069663930749471,-0.3177113042331903,-0.7799113245546718,-0.6702861310005154,0.25353368429109924,-0.1934904760750527,0.5270411625468268,0.11910776830677533,0.056817474973046275,-0.7228430653889308,-0.19122062672137463,1.0954122588937716,-1.2283528992583237,1.1933946833988598,0.16445218136545722,0.15687770115710015,0.819258343814412,-0.24712442783330227,-0.15400242844793877,-0.32534514320977087,1.0076929754846908,-0.1063468432527251,-1.0929212338007144,0.5344504428767985,-0.5375520229644437,0.3175909895997898,-0.8675577350067822,0.4712882068486839,-0.10024993618909755,-0.09645195667432213,1.221212258149109,0.2633082016653004,-0.14209033418474093,-0.6513969512471459,0.03124832983935592,-0.11437730982230819,-0.21420447476232343,0.2967669718330258,-0.01081448929655899,-0.33658455283634636,-0.29913100057665165,-0.27167081032470647,-0.5785919040765773,-0.02743931039504136,-0.32883056981275494,-0.6305360240040421,-0.13336743643222865,-0.15325862337758098,0.16660520112522167,0.22228065753016144,-0.17025834168195378,0.7885619162990296,0.5241008519049046,1.7778586804011707,-0.3131885347487742,1.1839075141451583,0.6197131240370833,-1.001586579612233,0.48812251709891974,-1.8097042898547469,1.7118508117316256,-0.384425185650422,0.44805425573202523,-1.3569505907693002,0.13294437705271012,0.9327129254789729,0.39835699558471444,0.7786305297613729,0.07949280197775445,0.4403747013895658,0.023943995856668315,0.25460951596750814,0.221842409736226,0.18844381713441785,-0.007353752663745621,0.5124850143094529,0.519404266556758,1.2182321189710557,0.5188058957227966,0.9958154434107152,0.4636248448443967,0.23630312637845796,0.025395007454334692,-0.031291642251523775,0.10652723391066024,-0.10191574176003745,-0.038285092435687784,-0.7600012641813316,1.2710063426708085,-1.2393283899398169,1.6073922173640744,-1.0364860260592805,1.3410679359924955,-1.972504343197456,0.06153315665429077,-0.062245819871916144,0.4753705227312951,0.4154642574798022,0.08484332972094787,0.8682886043637738,0
3,1.101243781411223,-0.13339635598878408,0.28415246999975075,-0.26354146483297186,1.2658116994206177,-0.8190843369140605,-0.16254048252898948,-0.26992033785519015,0.3279308116529215,-0.014875876562155955,-0.3966511768832248,1.6123612508471754,0.12780101855309012,0.19503037787233024,-0.02246988415367726,-0.1604796146642043,0.34752920653123626,-1.1368318691715278,0.7852390284553433,0.15565877608947068,0.4457036784266575,0.9145013140713913,0.8319780841086815,0.6488101269787105,-0.343919704830949,0.050210421507847984,-0.5743427660741063,-0.12216654509346295,-0.4021480729857903,-0.5576633052545719,0.8673244540253463,0.25592432688188854,-0.38587298129384084,0.39961895935914604,0.9441433954692822,0.005046743565925287,-0.16222109202146046,-0.25005950036944496,-0.07466231633327713,-0.21257732645352836,-0.18070912336584175,0.1614110886986435,0.07165958998942722,-0.11229199804093644,-0.07857634151600103,-0.07456201741971301,0.05048731614996923,-1.2106127646340812,0.2221723759918121,-0.20009666451206742,0.5713690106058985,-0.20932799784773998,0.20836792227623008,-0.2167252235511161,0.06292232642024252,-0.23273330201986686,-0.09340014539755773,-0.14128924392000702,0.04614498514850916,-0.053271738345534336,0.09594653160006504,-1.726195914101281,2.16083130336909,-0.6507265996072158,0.0329382590671206,1.0434754437034615,0.5273842745053249,0.2927095851132278,-0.3360858338203007,0.7967250828062051,0.6128716345983508,-0.13192102962126984,0.01640964122978109,0.18787018522468057,-0.818422638896507,0.2595881119488686,0.025390900735379803,-0.02601861110502688,0.08561142491210537,0.16788937797463507,0.08754964869256349,0.4570676549974647,0.09102117277403553,-1.7536950379204912,0.16614812487115618,0.21812244158323585,-0.5626304273621173,0.31735664785840456,0.1742606411410717,0.23630312637845796,0.19910746649095584,-0.11459220959647078,-0.3445631541622852,-0.2363706626753207,0.18212470919474577,0.15734699539834612,0.09252287116615465,-0.4208296152628508,-0.5852629745961893,-0.4734240075515044,-0.017538527334957584,-1.063456869605689,-0.7953170327082065,-0.16469094132035506,-0.862395785802124,-1.0764783975692274,-0.783897560258054,0.3630489658749695,0
4,0.2818627354817267,0.8987968944914159,-0.9104217750853151,0.8844349993440341,0.4095064680564463,0.8522039550223763,1.7796779077046407,1.4248839292045863,-1.0427242318910923,0.6811723876364014,1.7683649519350155,-0.2898449006925669,1.475915529604099,1.975925250046289,-1.7730015740541998,0.8708796116416535,1.5512253301068881,-1.1368318691715278,-0.18902677766146855,-0.2798890335571197,0.31184014054373854,-0.4547482414807346,-0.1202127198256794,0.15687770115710015,0.5149749624656922,0.3774257074105206,0.1506188852421345,1.4119600610495406,0.5053857182211574,0.7962860807509684,0.10782017679539388,0.35077253242079737,-0.6209891463893298,0.20226798917596084,0.14752946761270194,-0.46119471971683335,1.4074241960721279,0.9745629528260719,1.232560819933565,0.7994817663660141,1.4311377773860898,-0.2449929312742512,2.2328391074868232,1.479983801556434,1.561126774269831,0.8155301056588872,2.2680132113045035,-2.521655082330683,2.313667288142821,1.2678824076724127,1.885213121576237,0.7803986101306436,2.2898889533738895,-1.044346824456968,2.2497173625964493,1.174044761768731,2.1522849327335427,0.7081733007289087,2.2559728693451064,-1.7369390476346622,0.0827854402655256,-1.382020286694832,-1.0861371960872364,-1.74551975877728,0.07846264843249227,1.4524878483666004,-0.699812329880238,-1.73482187491021,0.7789435437511867,-1.7862909435394132,-0.6420614067439253,-0.13192102962126984,0.02081382921320454,0.18048220265893994,1.1143501805323504,0.41894673968250107,0.030274667305480334,1.839554638873344,0.2855119340241927,0.43214527542666964,0.6328069338772622,0.6179720918116834,0.294519298478462,0.05924900386346413,0.10765590263922677,-0.1316950200496846,0.789828620148754,0.04606460827187236,0.11013142057870914,1.6366323440455346,2.6269926673592288,1.7024748189940457,0.9774304087084416,1.1008041726735536,2.6279898414137666,-0.3013271343914928,-1.2719423835646746,-0.3009543934650152,0.22671857705941004,-0.7728208318052355,-1.268804738664964,-1.063456869605689,-0.6594082065736585,-0.8340988876333326,-0.9023411818997094,0.15482665281956728,-0.5772694614753827,0.8682886043637738,0
5,-1.0177596635439767,1.847250594460282,-1.0183317618186352,1.3108135544279578,-0.9092572675601309,2.1892345885715256,0.4802203971039305,1.8473253083028771,-1.4723162890529409,1.0943425314616688,0.2865132130839932,0.8514787902312785,-1.5675972703853287,1.975925250046289,-2.0423782565200734,1.4541122699242193,-1.6145883405719819,0.5191233459588602,-0.2678497059687613,-0.1858610717228403,-0.1254066276622782,0.03768952588117173,-0.18129382530134747,0.6488101269787105,0.3136537922156113,0.0345263641829329,0.22858715584082084,0.35626029378487345,0.3571701627403314,-0.5576633052545719,0.18114082900544637,0.03619647681516033,-0.043860411047879674,0.29344497343000153,0.16434466500044254,-0.46119471971683335,2.233436769575167,1.4997631922311956,1.9465125703900044,1.290573419922195,2.2241408422389606,0.9742191286444329,2.2328391074868232,1.727243642409273,-0.09488469505720643,1.605488190740016,2.2680132113045035,-0.7735986587352137,2.313667288142821,1.681067743511975,1.891362999366481,1.5341585935249784,2.2898889533738895,0.6108963773547359,2.2497173625964493,1.5621088080645866,2.1522849327335427,1.4017089279241237,2.2559728693451064,-0.053271738345534336,-0.24695022335262892,0.5388114847544349,-0.5942185621645069,0.2404015583699107,-0.2701239041209842,1.4524878483666004,-0.6785550376599305,-1.2362195046239712,-1.2639329240941344,-1.235526917654405,-0.6484537177767037,1.501451718576104,-0.06851649946637674,-0.1087160337409864,0.496919118625882,-0.14390338059182387,-0.06438984523320718,1.839554638873344,0.04881598116103223,-0.040898590655593293,-0.6694606327132584,-0.004329412803358286,0.057258473870014294,0.9657210247554417,-0.12750933401667608,-0.07927295084117274,0.12247863171098969,0.08867464236272292,-0.12706685328068792,0.7030795322674835,2.6269926673592288,2.1156574660009473,1.1383851785647234,1.9666895205346804,2.6279898414137666,0.616021125188185,-0.8494525897439847,0.7270936863289632,-0.9552583884078111,-1.0915006671102627,-0.7989347356885201,-0.6089331328098055,-0.9246722401457566,-0.840775358323472,-0.6308184577657252,0.6286556650037792,-0.8181966987668724,0.8682886043637738,0
6,0.1702118040814491,1.847250594460282,-1.0183317618186352,1.1250742693761118,0.3291602139053661,1.1864616134096637,0.1993554833256297,1.8473253083028771,-0.9381493732943748,1.0943425314616688,-0.11495628141389924,0.4710375599233301,1.2823028606365776,1.975925250046289,-2.0423782565200734,1.4541122699242193,1.1215484800689217,0.5191233459588602,-0.3040996434124949,-0.33076617488402843,0.05643991344681537,-0.1486632564979217,-0.3108477980104988,0.15687770115710015,-0.3050320413954429,-0.45223977468094073,0.5044178606071417,-0.14791399052244117,-0.28390826410709596,-0.5576633052545719,-0.03866296370259415,-0.3217044973405336,-0.08679570139433095,-0.17046812376960993,-0.018767727333628855,0.005046743565925287,2.233436769575167,1.306581540184686,-0.6016785116759531,0.8942867032611042,2.2241408422389606,-1.4642049911929353,2.2328391074868232,1.727243642409273,0.3561776541722632,1.605488190740016,2.2680132113045035,-1.2106127646340812,2.313667288142821,1.681067743511975,0.2718476166009447,1.5341585935249784,2.2898889533738895,-0.2167252235511161,2.2497173625964493,1.5621088080645866,-0.3607843928241138,1.4017089279241237,2.2559728693451064,-1.7369390476346622,-0.18299633304103502,0.6527059667141991,-0.6013090222800679,-0.6126945300538607,-0.2840274684245799,1.0434754437034615,-0.07587669523911056,-0.8755528832835667,-0.9551016767630685,-1.69956437602731,-0.03159955965214723,1.0931085315267606,-0.4307385268237584,-0.3906234364852862,-0.8964009868035206,-0.3847980049982453,-0.4277854431580207,-0.02601861110502688,-0.47241144683980546,-0.3622036231409012,-0.8931386818078596,-0.29058422495773706,-0.4664452886037178,-0.3939870065825247,-0.4423374824166484,-0.23237820377957535,-0.04510362834543294,-0.2975170491222507,-0.4387324768562484,0.23630312637845796,2.4548392941184916,2.1156574660009473,0.01067408642132286,1.9666895205346804,2.48116845710401,1.5333693847678627,-0.6981883550737453,0.606608387781275,-0.6745351587343751,-0.2633823998537512,-0.6757453567822461,-0.6089331328098055,0.6364700564329087,0.261085351094647,-0.3579778888044752,1.0580821756321765,0.6016280122451862,-0.14219067261383467,0
7,0.16262353947153063,0.1950631493058582,0.12991610194976938,0.053121544357252644,0.08167993330571628,0.517946296635089,-0.5773219871576359,0.807525809581417,-0.3687065100507173,0.633509571260752,-0.8387286404635157,0.09059632961538158,0.2682319644814556,1.5274270051328178,-1.4820473461957782,0.8325552608772662,0.13337149481707608,-1.1368318691715278,1.6498674889006826,-0.6841388727319903,0.6910177123424764,-0.5367542910747475,1.6063694474319903,0.6488101269787105,-0.014233657876108925,-0.4250986784931614,0.5243193457853769,-0.02960658287939086,-0.14960626495935586,-0.5576633052545719,0.16098720487411736,-0.19802248233975422,0.015759042880290917,-0.13362464936681195,0.16813071396329377,0.005046743565925287,0.6357686762802714,0.42180173967800266,0.6581600092531897,0.16531375518370953,0.6297270791536168,0.9742191286444329,1.3285760588727398,1.0770365679020326,1.40419271767936,0.7006240521855673,1.328409970745835,0.5374436589613885,1.011148861633701,0.9440254630494493,0.6752481604391892,0.6542184558945787,1.0173217521665943,-0.2167252235511161,1.0154921622659008,0.8249347276067402,1.4279928504014336,0.49361329749774274,1.0162548325411858,-0.053271738345534336,-0.8159260046691473,0.34447891783795104,-0.12520759277104598,-0.8052546395289644,-0.9169200747820931,1.0434754437034615,-0.4542869302855698,-1.829441317303473,0.6647264453758973,-1.6440781710829129,-0.4870637413090526,0.6847653444774171,-0.6071363340289795,-0.4258892751261256,-0.8726583251804376,-0.4407023615957006,-0.6245046808739705,-0.02601861110502688,-0.48211701441349025,-0.1928516403941434,-0.7522621293355831,-0.27432443609596424,-0.49358718656105843,1.4189570352014307,-0.5562066061344207,-0.28471938819845494,-0.8926924127540926,-0.32128242785988337,-0.5524763338413838,1.169855938156509,0.9148821218734656,1.2664941358539124,0.21585821963535184,0.8616643224054747,0.9152362140860263,-1.6773495237610094,-1.3498791177802558,0.1091864996105224,-0.6172146177584694,1.0002351844476653,-1.4555354302136243,-0.6089331328098055,1.712699984555593,-0.33824378932319205,-0.8779722263303601,0.020429160513468384,1.6336938012406925,1.373528242852578,0
8,0.2877101574648892,-0.04484790894984464,0.1250716461038946,-0.19395948048620967,0.16301536033408234,-0.8190843369140605,-0.5630374920242188,0.06255820021934422,0.119059487381901,-0.21697038872175672,-0.738003312493652,-1.0507273613084638,-0.7212724035872581,-0.01635725232307529,0.3712825989086736,-0.2588837583688954,-0.6731480107075274,-0.30885426160633384,-1.4919913517631607,-0.4006076175733773,0.396465273734132,-0.5960970413903749,-1.5403874810876585,-1.318919576307731,-0.5286255767750404,0.12610689701235286,0.18984116244076407,0.1507596033575273,-0.7093058826470825,-1.9116126912601121,0.5063508172607366,-0.1053049665908079,0.32155972410865263,-0.20742231775497644,0.44030535027938683,-1.3936776462823506,0.18300897261605625,-0.2210639048197715,1.0750923881699133,-0.19711062114581135,0.17725508186624422,0.1614110886986435,0.20254085595526944,-0.22070365302053016,-0.02297837240195109,-0.36293068297984504,0.1904692074582561,-0.33658455283634636,0.19367879004322275,-0.38067754375459006,1.8296251253177813,-0.3796484536346613,0.18678072560871672,1.024707177807662,0.18541633234885432,-0.32214714746328577,0.9735286681847015,-0.2920376197886138,0.17692536502790196,-0.053271738345534336,0.03316999116635155,-0.3599850233407299,1.4332127415000135,-0.3069961888632872,-0.027749937479128763,-1.001586579612233,0.7462992576315881,0.13133186904274766,-0.2590847589322798,0.7228225005234314,0.6998355733174302,-1.3569505907693002,-0.035919276184141744,-0.20172203507304304,-0.14515042832027014,-0.3104014401238422,-0.050764541773040836,-0.9588052360942122,0.15377521469726405,-0.21332738389488481,0.552909525258436,-0.2059772951535614,0.13456840322157362,-0.3939870065825247,-0.15210880650013364,-0.48548778908456874,-0.4773731369354618,-0.5167536612533158,-0.16014356726049578,1.6366323440455346,0.006175672151963975,-0.42324455790274373,0.21770361756087847,-0.5406982419603187,-0.005818318985481781,-0.7600012641813316,-1.0615485984282131,0.6477313197534894,-0.29428322014129354,-0.11100213514702853,-1.1773387372334925,-1.063456869605689,-1.2325737742541814,-2.0185235272458657,1.5696504595324543,-2.228473398652643,-1.2745097981155178,-1.152669949591443,0
9,0.4606582428886613,0.7108876644156071,-0.226078313288635,0.3752175150541855,0.7006269460348971,0.1836886382478016,0.6170294492376199,0.8809197126592968,-0.252225250146923,0.1366483613022411,0.8532758034459043,-1.4311685916164123,0.8931849043891772,0.25097732088824054,0.03091455210908195,-0.0468838083336589,1.0259384000392382,-0.30885426160633384,-0.3056590290450562,-0.5394013520549562,0.5761169536765822,-0.351369326620383,-0.3099538913030941,-1.8108520021293415,0.07473008739454831,0.13279865163801718,0.17858680456206702,-0.03510564930834401,0.07146844093865772,-0.5576633052545719,0.3317398428391604,-0.3987162890432503,0.3780793287906214,-0.5277560291505303,0.3403376884335011,-0.927436182999592,1.2332155250048888,0.31056054605206446,1.9465125703900044,0.13917797174112695,1.2238823003566093,-0.6513969512471459,0.9937351434603373,0.07403025617223204,1.561126774269831,-0.07770835148615558,0.9937884796528109,-1.2106127646340812,0.7626679500916637,0.18095224362420637,1.0755617363067238,0.00259819728128734,0.7529898179809255,-0.6305360240040421,0.9942980626047623,0.1277877935812873,1.9596197536863122,0.05596629319500632,0.9888079393773893,-0.47418856566781625,0.27071185385785684,1.6138403737641058,-0.4591623644518791,0.6541754035068316,0.31897791758264543,0.2254506343771837,0.657632107122101,-0.5723003696713723,1.9057593063077478,0.015911121326974823,0.6772091299949894,0.6847653444774171,-0.1200304509129562,-0.218359234670151,-0.7422805320447261,-0.41420514720046386,-0.14146941895222395,-0.9588052360942122,0.04114517547348876,-0.2801280193979524,0.5692053175428127,-0.37696968896756955,0.02311822556102232,-0.3939870065825247,-0.4734517884343385,-0.5758421343711959,0.07186511506985338,-0.5184121642195436,-0.4793376789601917,-0.23047327951056762,0.20859010354234067,-0.22890690207924408,-0.5642560453087826,-0.3577084036856599,0.20208531986271427,-0.7600012641813316,0.2576154436990337,2.086694112899806,0.6562139507055185,1.0272293059484938,0.26007090767502217,-0.15440939601392212,-0.22411547275805593,-2.342645569037822,2.485526166315751,-1.468920375246193,-0.227347603292714,1.373528242852578,0
